geo,nace_r2,anno,indice
ES,C30,1997,188.3
ES,C30,1998,187.1
ES,C30,1999,172.2
ES,C30,2000,172.1
ES,C30,2001,178.8
ES,C30,2002,162.3
ES,C30,2003,164
ES,C30,2004,159.6
ES,C30,2005,160.6
ES,C30,2006,161.5
ES,C30,2007,172.5
ES,C30,2008,182.4
ES,C30,2009,160
ES,C30,2010,141.5
ES,C30,2011,126.4
ES,C30,2012,123.6
ES,C30,2013,111.6
ES,C30,2014,111.2
ES,C30,2015,107.5
ES,C30,2016,113
ES,C30,2017,115.5
ES,C30,2018,122.5
ES,C30,2019,122.2
ES,C30,2020,99.8
ES,C30,2021,100
ES,C30,2022,105.5
ES,C30,2023,119.2
ES,C30,2024,122.7
ES,C30,2025,130.3
ES,C31,1953,NA
ES,C31,1954,NA
ES,C31,1955,NA
ES,C31,1956,NA
ES,C31,1957,NA
ES,C31,1958,NA
ES,C31,1959,NA
ES,C31,1960,NA
ES,C31,1961,NA
ES,C31,1962,NA
ES,C31,1963,NA
ES,C31,1964,NA
ES,C31,1965,NA
ES,C31,1966,NA
ES,C31,1967,NA
ES,C31,1968,NA
ES,C31,1969,NA
ES,C31,1970,NA
ES,C31,1971,NA
ES,C31,1972,NA
ES,C31,1973,NA
ES,C31,1974,NA
ES,C31,1975,NA
ES,C31,1976,NA
ES,C31,1977,NA
ES,C31,1978,NA
ES,C31,1979,NA
ES,C31,1980,NA
ES,C31,1981,NA
ES,C31,1982,NA
ES,C31,1983,NA
ES,C31,1984,NA
ES,C31,1985,NA
ES,C31,1986,NA
ES,C31,1987,NA
ES,C31,1988,NA
ES,C31,1989,NA
ES,C31,1990,NA
ES,C31,1991,NA
ES,C31,1992,232.2
ES,C31,1993,202.2
ES,C31,1994,204.8
ES,C31,1995,207.3
ES,C31,1996,204.4
ES,C31,1997,210.3
ES,C31,1998,229.5
ES,C31,1999,241.8
ES,C31,2000,250
ES,C31,2001,234
ES,C31,2002,228.5
ES,C31,2003,228.9
ES,C31,2004,226.3
ES,C31,2005,227.8
ES,C31,2006,247.6
ES,C31,2007,258.5
ES,C31,2008,206.5
ES,C31,2009,144.1
ES,C31,2010,131.7
ES,C31,2011,119.8
ES,C31,2012,100.8
ES,C31,2013,86.4
ES,C31,2014,84.7
ES,C31,2015,89.5
ES,C31,2016,94
ES,C31,2017,98.8
ES,C31,2018,99.3
ES,C31,2019,99.2
ES,C31,2020,81.8
ES,C31,2021,100
ES,C31,2022,104.2
ES,C31,2023,102.2
ES,C31,2024,102.8
ES,C31,2025,105.2
ES,C32,1953,NA
ES,C32,1954,NA
ES,C32,1955,NA
ES,C32,1956,NA
ES,C32,1957,NA
ES,C32,1958,NA
ES,C32,1959,NA
ES,C32,1960,NA
ES,C32,1961,NA
ES,C32,1962,NA
ES,C32,1963,NA
ES,C32,1964,NA
ES,C32,1965,NA
ES,C32,1966,NA
ES,C32,1967,NA
ES,C32,1968,NA
ES,C32,1969,NA
ES,C32,1970,NA
ES,C32,1971,NA
ES,C32,1972,NA
ES,C32,1973,NA
ES,C32,1974,NA
ES,C32,1975,NA
ES,C32,1976,NA
ES,C32,1977,NA
ES,C32,1978,NA
ES,C32,1979,NA
ES,C32,1980,NA
ES,C32,1981,NA
ES,C32,1982,NA
ES,C32,1983,NA
ES,C32,1984,NA
ES,C32,1985,NA
ES,C32,1986,NA
ES,C32,1987,NA
ES,C32,1988,NA
ES,C32,1989,NA
ES,C32,1990,NA
ES,C32,1991,NA
ES,C32,1992,75.8
ES,C32,1993,73.9
ES,C32,1994,77.3
ES,C32,1995,79.5
ES,C32,1996,77
ES,C32,1997,82.4
ES,C32,1998,85.7
ES,C32,1999,88.8
ES,C32,2000,96.5
ES,C32,2001,95.1
ES,C32,2002,101.2
ES,C32,2003,101.4
ES,C32,2004,98.1
ES,C32,2005,94.1
ES,C32,2006,97.2
ES,C32,2007,97.2
ES,C32,2008,89.4
ES,C32,2009,74.9
ES,C32,2010,79.1
ES,C32,2011,75.8
ES,C32,2012,74.5
ES,C32,2013,79.4
ES,C32,2014,83.4
ES,C32,2015,87.6
ES,C32,2016,89.4
ES,C32,2017,94.6
ES,C32,2018,98
ES,C32,2019,102.8
ES,C32,2020,82.3
ES,C32,2021,100
ES,C32,2022,112.8
ES,C32,2023,112.8
ES,C32,2024,110.8
ES,C32,2025,112.2
ES,C33,1953,NA
ES,C33,1954,NA
ES,C33,1955,NA
ES,C33,1956,NA
ES,C33,1957,NA
ES,C33,1958,NA
ES,C33,1959,NA
ES,C33,1960,NA
ES,C33,1961,NA
ES,C33,1962,NA
ES,C33,1963,NA
ES,C33,1964,NA
ES,C33,1965,NA
ES,C33,1966,NA
ES,C33,1967,NA
ES,C33,1968,NA
ES,C33,1969,NA
ES,C33,1970,NA
ES,C33,1971,NA
ES,C33,1972,NA
ES,C33,1973,NA
ES,C33,1974,NA
ES,C33,1975,NA
ES,C33,1976,NA
ES,C33,1977,NA
ES,C33,1978,NA
ES,C33,1979,NA
ES,C33,1980,NA
ES,C33,1981,NA
ES,C33,1982,NA
ES,C33,1983,NA
ES,C33,1984,NA
ES,C33,1985,NA
ES,C33,1986,NA
ES,C33,1987,NA
ES,C33,1988,NA
ES,C33,1989,NA
ES,C33,1990,NA
ES,C33,1991,NA
ES,C33,1992,NA
ES,C33,1993,NA
ES,C33,1994,NA
ES,C33,1995,NA
ES,C33,1996,NA
ES,C33,1997,NA
ES,C33,1998,NA
ES,C33,1999,NA
ES,C33,2000,NA
ES,C33,2001,NA
ES,C33,2002,85.5
ES,C33,2003,87.1
ES,C33,2004,121.3
ES,C33,2005,100.8
ES,C33,2006,154.3
ES,C33,2007,146.2
ES,C33,2008,157.7
ES,C33,2009,131.4
ES,C33,2010,106.3
ES,C33,2011,100.8
ES,C33,2012,87.2
ES,C33,2013,84.3
ES,C33,2014,83.1
ES,C33,2015,90.6
ES,C33,2016,91.7
ES,C33,2017,101.1
ES,C33,2018,106.7
ES,C33,2019,107.3
ES,C33,2020,93.5
ES,C33,2021,100
ES,C33,2022,105.2
ES,C33,2023,109.8
ES,C33,2024,111.5
ES,C33,2025,113
EU27_2020,C,1953,NA
EU27_2020,C,1954,NA
EU27_2020,C,1955,NA
EU27_2020,C,1956,NA
EU27_2020,C,1957,NA
EU27_2020,C,1958,NA
EU27_2020,C,1959,NA
EU27_2020,C,1960,NA
EU27_2020,C,1961,NA
EU27_2020,C,1962,NA
EU27_2020,C,1963,NA
EU27_2020,C,1964,NA
EU27_2020,C,1965,NA
EU27_2020,C,1966,NA
EU27_2020,C,1967,NA
EU27_2020,C,1968,NA
EU27_2020,C,1969,NA
EU27_2020,C,1970,NA
EU27_2020,C,1971,NA
EU27_2020,C,1972,NA
EU27_2020,C,1973,NA
EU27_2020,C,1974,NA
EU27_2020,C,1975,NA
EU27_2020,C,1976,NA
EU27_2020,C,1977,NA
EU27_2020,C,1978,NA
EU27_2020,C,1979,NA
EU27_2020,C,1980,NA
EU27_2020,C,1981,NA
EU27_2020,C,1982,NA
EU27_2020,C,1983,NA
EU27_2020,C,1984,NA
EU27_2020,C,1985,NA
EU27_2020,C,1986,NA
EU27_2020,C,1987,NA
EU27_2020,C,1988,NA
EU27_2020,C,1989,NA
EU27_2020,C,1990,NA
EU27_2020,C,1991,70.6
EU27_2020,C,1992,69.4
EU27_2020,C,1993,65.6
EU27_2020,C,1994,68.8
EU27_2020,C,1995,71.3
EU27_2020,C,1996,70.9
EU27_2020,C,1997,74.3
EU27_2020,C,1998,77.4
EU27_2020,C,1999,78.6
EU27_2020,C,2000,83.1
EU27_2020,C,2001,83.5
EU27_2020,C,2002,83.2
EU27_2020,C,2003,83.5
EU27_2020,C,2004,85.7
EU27_2020,C,2005,87.6
EU27_2020,C,2006,91.9
EU27_2020,C,2007,96.2
EU27_2020,C,2008,94.6
EU27_2020,C,2009,79.8
EU27_2020,C,2010,86.1
EU27_2020,C,2011,90.2
EU27_2020,C,2012,88.2
EU27_2020,C,2013,87.8
EU27_2020,C,2014,89.7
EU27_2020,C,2015,92.4
EU27_2020,C,2016,93.7
EU27_2020,C,2017,97.3
EU27_2020,C,2018,98.9
EU27_2020,C,2019,98.5
EU27_2020,C,2020,91
EU27_2020,C,2021,100
EU27_2020,C,2022,103.2
EU27_2020,C,2023,102.2
EU27_2020,C,2024,99.5
EU27_2020,C,2025,101.1
EU27_2020,C10,1953,NA
EU27_2020,C10,1954,NA
EU27_2020,C10,1955,NA
EU27_2020,C10,1956,NA
EU27_2020,C10,1957,NA
EU27_2020,C10,1958,NA
EU27_2020,C10,1959,NA
EU27_2020,C10,1960,NA
EU27_2020,C10,1961,NA
EU27_2020,C10,1962,NA
EU27_2020,C10,1963,NA
EU27_2020,C10,1964,NA
EU27_2020,C10,1965,NA
EU27_2020,C10,1966,NA
EU27_2020,C10,1967,NA
EU27_2020,C10,1968,NA
EU27_2020,C10,1969,NA
EU27_2020,C10,1970,NA
EU27_2020,C10,1971,NA
EU27_2020,C10,1972,NA
EU27_2020,C10,1973,NA
EU27_2020,C10,1974,NA
EU27_2020,C10,1975,NA
EU27_2020,C10,1976,NA
EU27_2020,C10,1977,NA
EU27_2020,C10,1978,NA
EU27_2020,C10,1979,NA
EU27_2020,C10,1980,NA
EU27_2020,C10,1981,NA
EU27_2020,C10,1982,NA
EU27_2020,C10,1983,NA
EU27_2020,C10,1984,NA
EU27_2020,C10,1985,NA
EU27_2020,C10,1986,NA
EU27_2020,C10,1987,NA
EU27_2020,C10,1988,NA
EU27_2020,C10,1989,NA
EU27_2020,C10,1990,NA
EU27_2020,C10,1991,68.7
EU27_2020,C10,1992,69.1
EU27_2020,C10,1993,69.5
EU27_2020,C10,1994,70.7
EU27_2020,C10,1995,73.1
EU27_2020,C10,1996,74
EU27_2020,C10,1997,75.9
EU27_2020,C10,1998,77
EU27_2020,C10,1999,78.4
EU27_2020,C10,2000,79.3
EU27_2020,C10,2001,80.5
EU27_2020,C10,2002,81.9
EU27_2020,C10,2003,82.6
EU27_2020,C10,2004,84.2
EU27_2020,C10,2005,86
EU27_2020,C10,2006,87.6
EU27_2020,C10,2007,89.8
EU27_2020,C10,2008,89.6
EU27_2020,C10,2009,88.9
EU27_2020,C10,2010,90.5
EU27_2020,C10,2011,91.9
EU27_2020,C10,2012,91.8
EU27_2020,C10,2013,91.9
EU27_2020,C10,2014,92.7
EU27_2020,C10,2015,93.8
EU27_2020,C10,2016,95.3
EU27_2020,C10,2017,96.5
EU27_2020,C10,2018,97.4
EU27_2020,C10,2019,98.5
EU27_2020,C10,2020,96.7
EU27_2020,C10,2021,100
EU27_2020,C10,2022,101
EU27_2020,C10,2023,99.4
EU27_2020,C10,2024,101.6
EU27_2020,C10,2025,103
EU27_2020,C11,1953,NA
EU27_2020,C11,1954,NA
EU27_2020,C11,1955,NA
EU27_2020,C11,1956,NA
EU27_2020,C11,1957,NA
EU27_2020,C11,1958,NA
EU27_2020,C11,1959,NA
EU27_2020,C11,1960,NA
EU27_2020,C11,1961,NA
EU27_2020,C11,1962,NA
EU27_2020,C11,1963,NA
EU27_2020,C11,1964,NA
EU27_2020,C11,1965,NA
EU27_2020,C11,1966,NA
EU27_2020,C11,1967,NA
EU27_2020,C11,1968,NA
EU27_2020,C11,1969,NA
EU27_2020,C11,1970,NA
EU27_2020,C11,1971,NA
EU27_2020,C11,1972,NA
EU27_2020,C11,1973,NA
EU27_2020,C11,1974,NA
EU27_2020,C11,1975,NA
EU27_2020,C11,1976,NA
EU27_2020,C11,1977,NA
EU27_2020,C11,1978,NA
EU27_2020,C11,1979,NA
EU27_2020,C11,1980,NA
EU27_2020,C11,1981,NA
EU27_2020,C11,1982,NA
EU27_2020,C11,1983,NA
EU27_2020,C11,1984,NA
EU27_2020,C11,1985,NA
EU27_2020,C11,1986,NA
EU27_2020,C11,1987,NA
EU27_2020,C11,1988,NA
EU27_2020,C11,1989,NA
EU27_2020,C11,1990,NA
EU27_2020,C11,1991,NA
EU27_2020,C11,1992,83.7
EU27_2020,C11,1993,83.1
EU27_2020,C11,1994,87.3
EU27_2020,C11,1995,86.8
EU27_2020,C11,1996,85.3
EU27_2020,C11,1997,88.5
EU27_2020,C11,1998,87.9
EU27_2020,C11,1999,91.8
EU27_2020,C11,2000,92.9
EU27_2020,C11,2001,95.2
EU27_2020,C11,2002,96.6
EU27_2020,C11,2003,98.7
EU27_2020,C11,2004,96
EU27_2020,C11,2005,97.7
EU27_2020,C11,2006,102.5
EU27_2020,C11,2007,103.9
EU27_2020,C11,2008,101.7
EU27_2020,C11,2009,98.4
EU27_2020,C11,2010,96.5
EU27_2020,C11,2011,97.8
EU27_2020,C11,2012,97.8
EU27_2020,C11,2013,97.1
EU27_2020,C11,2014,98.2
EU27_2020,C11,2015,96.9
EU27_2020,C11,2016,97.2
EU27_2020,C11,2017,99.6
EU27_2020,C11,2018,102
EU27_2020,C11,2019,103.5
EU27_2020,C11,2020,93.8
EU27_2020,C11,2021,100
EU27_2020,C11,2022,107.1
EU27_2020,C11,2023,103.7
EU27_2020,C11,2024,102.3
EU27_2020,C11,2025,100.3
EU27_2020,C12,1953,NA
EU27_2020,C12,1954,NA
EU27_2020,C12,1955,NA
EU27_2020,C12,1956,NA
EU27_2020,C12,1957,NA
EU27_2020,C12,1958,NA
EU27_2020,C12,1959,NA
EU27_2020,C12,1960,NA
EU27_2020,C12,1961,NA
EU27_2020,C12,1962,NA
EU27_2020,C12,1963,NA
EU27_2020,C12,1964,NA
EU27_2020,C12,1965,NA
EU27_2020,C12,1966,NA
EU27_2020,C12,1967,NA
EU27_2020,C12,1968,NA
EU27_2020,C12,1969,NA
EU27_2020,C12,1970,NA
EU27_2020,C12,1971,NA
EU27_2020,C12,1972,NA
EU27_2020,C12,1973,NA
EU27_2020,C12,1974,NA
EU27_2020,C12,1975,NA
EU27_2020,C12,1976,NA
EU27_2020,C12,1977,NA
EU27_2020,C12,1978,NA
EU27_2020,C12,1979,NA
EU27_2020,C12,1980,NA
EU27_2020,C12,1981,NA
EU27_2020,C12,1982,NA
EU27_2020,C12,1983,NA
EU27_2020,C12,1984,NA
EU27_2020,C12,1985,NA
EU27_2020,C12,1986,NA
EU27_2020,C12,1987,NA
EU27_2020,C12,1988,NA
EU27_2020,C12,1989,NA
EU27_2020,C12,1990,NA
EU27_2020,C12,1991,NA
EU27_2020,C12,1992,NA
EU27_2020,C12,1993,NA
EU27_2020,C12,1994,NA
EU27_2020,C12,1995,NA
EU27_2020,C12,1996,NA
EU27_2020,C12,1997,NA
EU27_2020,C12,1998,NA
EU27_2020,C12,1999,NA
EU27_2020,C12,2000,309.4
EU27_2020,C12,2001,306.6
EU27_2020,C12,2002,281.1
EU27_2020,C12,2003,252.4
EU27_2020,C12,2004,218.4
EU27_2020,C12,2005,201.4
EU27_2020,C12,2006,191.3
EU27_2020,C12,2007,189.3
EU27_2020,C12,2008,153.1
EU27_2020,C12,2009,150
EU27_2020,C12,2010,135
EU27_2020,C12,2011,120.8
EU27_2020,C12,2012,111.3
EU27_2020,C12,2013,107.6
EU27_2020,C12,2014,98.8
EU27_2020,C12,2015,94.4
EU27_2020,C12,2016,95.3
EU27_2020,C12,2017,102.4
EU27_2020,C12,2018,102.6
EU27_2020,C12,2019,96.4
EU27_2020,C12,2020,98
EU27_2020,C12,2021,100
EU27_2020,C12,2022,100.5
EU27_2020,C12,2023,105
EU27_2020,C12,2024,110
EU27_2020,C12,2025,111.1
EU27_2020,C13,1953,NA
EU27_2020,C13,1954,NA
EU27_2020,C13,1955,NA
EU27_2020,C13,1956,NA
EU27_2020,C13,1957,NA
EU27_2020,C13,1958,NA
EU27_2020,C13,1959,NA
EU27_2020,C13,1960,NA
EU27_2020,C13,1961,NA
EU27_2020,C13,1962,NA
EU27_2020,C13,1963,NA
EU27_2020,C13,1964,NA
EU27_2020,C13,1965,NA
EU27_2020,C13,1966,NA
EU27_2020,C13,1967,NA
EU27_2020,C13,1968,NA
EU27_2020,C13,1969,NA
EU27_2020,C13,1970,NA
EU27_2020,C13,1971,NA
EU27_2020,C13,1972,NA
EU27_2020,C13,1973,NA
EU27_2020,C13,1974,NA
EU27_2020,C13,1975,NA
EU27_2020,C13,1976,NA
EU27_2020,C13,1977,NA
EU27_2020,C13,1978,NA
EU27_2020,C13,1979,NA
EU27_2020,C13,1980,NA
EU27_2020,C13,1981,NA
EU27_2020,C13,1982,NA
EU27_2020,C13,1983,NA
EU27_2020,C13,1984,NA
EU27_2020,C13,1985,NA
EU27_2020,C13,1986,NA
EU27_2020,C13,1987,NA
EU27_2020,C13,1988,NA
EU27_2020,C13,1989,NA
EU27_2020,C13,1990,NA
EU27_2020,C13,1991,NA
EU27_2020,C13,1992,190.4
EU27_2020,C13,1993,178.9
EU27_2020,C13,1994,188.1
EU27_2020,C13,1995,184.9
EU27_2020,C13,1996,177.6
EU27_2020,C13,1997,186.3
EU27_2020,C13,1998,185.7
EU27_2020,C13,1999,174.5
EU27_2020,C13,2000,176.5
EU27_2020,C13,2001,174.1
EU27_2020,C13,2002,165.7
EU27_2020,C13,2003,159
EU27_2020,C13,2004,151.9
EU27_2020,C13,2005,142.5
EU27_2020,C13,2006,141.3
EU27_2020,C13,2007,139.4
EU27_2020,C13,2008,123.9
EU27_2020,C13,2009,99.8
EU27_2020,C13,2010,108.6
EU27_2020,C13,2011,106.9
EU27_2020,C13,2012,100.3
EU27_2020,C13,2013,100.9
EU27_2020,C13,2014,103.8
EU27_2020,C13,2015,104.4
EU27_2020,C13,2016,105.9
EU27_2020,C13,2017,108.3
EU27_2020,C13,2018,106.8
EU27_2020,C13,2019,103
EU27_2020,C13,2020,90.8
EU27_2020,C13,2021,100
EU27_2020,C13,2022,99
EU27_2020,C13,2023,92.6
EU27_2020,C13,2024,87.9
EU27_2020,C13,2025,86.6
EU27_2020,C14,1953,NA
EU27_2020,C14,1954,NA
EU27_2020,C14,1955,NA
EU27_2020,C14,1956,NA
EU27_2020,C14,1957,NA
EU27_2020,C14,1958,NA
EU27_2020,C14,1959,NA
EU27_2020,C14,1960,NA
EU27_2020,C14,1961,NA
EU27_2020,C14,1962,NA
EU27_2020,C14,1963,NA
EU27_2020,C14,1964,NA
EU27_2020,C14,1965,NA
EU27_2020,C14,1966,NA
EU27_2020,C14,1967,NA
EU27_2020,C14,1968,NA
EU27_2020,C14,1969,NA
EU27_2020,C14,1970,NA
EU27_2020,C14,1971,NA
EU27_2020,C14,1972,NA
EU27_2020,C14,1973,NA
EU27_2020,C14,1974,NA
EU27_2020,C14,1975,NA
EU27_2020,C14,1976,NA
EU27_2020,C14,1977,NA
EU27_2020,C14,1978,NA
EU27_2020,C14,1979,NA
EU27_2020,C14,1980,NA
EU27_2020,C14,1981,NA
EU27_2020,C14,1982,NA
EU27_2020,C14,1983,NA
EU27_2020,C14,1984,NA
EU27_2020,C14,1985,NA
EU27_2020,C14,1986,NA
EU27_2020,C14,1987,NA
EU27_2020,C14,1988,NA
EU27_2020,C14,1989,NA
EU27_2020,C14,1990,NA
EU27_2020,C14,1991,709.6
EU27_2020,C14,1992,641.6
EU27_2020,C14,1993,596.1
EU27_2020,C14,1994,575.8
EU27_2020,C14,1995,564.8
EU27_2020,C14,1996,505.9
EU27_2020,C14,1997,479.8
EU27_2020,C14,1998,458.7
EU27_2020,C14,1999,407.6
EU27_2020,C14,2000,368.6
EU27_2020,C14,2001,351.7
EU27_2020,C14,2002,306.5
EU27_2020,C14,2003,279.3
EU27_2020,C14,2004,263.2
EU27_2020,C14,2005,228
EU27_2020,C14,2006,228.5
EU27_2020,C14,2007,229.2
EU27_2020,C14,2008,215.1
EU27_2020,C14,2009,188.2
EU27_2020,C14,2010,188.7
EU27_2020,C14,2011,180.8
EU27_2020,C14,2012,168
EU27_2020,C14,2013,157.1
EU27_2020,C14,2014,156.7
EU27_2020,C14,2015,154.5
EU27_2020,C14,2016,154.2
EU27_2020,C14,2017,149.6
EU27_2020,C14,2018,147.4
EU27_2020,C14,2019,137.3
EU27_2020,C14,2020,100.7
EU27_2020,C14,2021,100
EU27_2020,C14,2022,110.2
EU27_2020,C14,2023,106.4
EU27_2020,C14,2024,99.4
EU27_2020,C14,2025,95.3
EU27_2020,C15,1953,NA
EU27_2020,C15,1954,NA
EU27_2020,C15,1955,NA
EU27_2020,C15,1956,NA
EU27_2020,C15,1957,NA
EU27_2020,C15,1958,NA
EU27_2020,C15,1959,NA
EU27_2020,C15,1960,NA
EU27_2020,C15,1961,NA
EU27_2020,C15,1962,NA
EU27_2020,C15,1963,NA
EU27_2020,C15,1964,NA
EU27_2020,C15,1965,NA
EU27_2020,C15,1966,NA
EU27_2020,C15,1967,NA
EU27_2020,C15,1968,NA
EU27_2020,C15,1969,NA
EU27_2020,C15,1970,NA
EU27_2020,C15,1971,NA
EU27_2020,C15,1972,NA
EU27_2020,C15,1973,NA
EU27_2020,C15,1974,NA
EU27_2020,C15,1975,NA
EU27_2020,C15,1976,NA
EU27_2020,C15,1977,NA
EU27_2020,C15,1978,NA
EU27_2020,C15,1979,NA
EU27_2020,C15,1980,NA
EU27_2020,C15,1981,NA
EU27_2020,C15,1982,NA
EU27_2020,C15,1983,NA
EU27_2020,C15,1984,NA
EU27_2020,C15,1985,NA
EU27_2020,C15,1986,NA
EU27_2020,C15,1987,NA
EU27_2020,C15,1988,NA
EU27_2020,C15,1989,NA
EU27_2020,C15,1990,309.1
EU27_2020,C15,1991,290.6
EU27_2020,C15,1992,281
EU27_2020,C15,1993,274.1
EU27_2020,C15,1994,289.7
EU27_2020,C15,1995,291.7
EU27_2020,C15,1996,280.4
EU27_2020,C15,1997,281.7
EU27_2020,C15,1998,264.5
EU27_2020,C15,1999,251.7
EU27_2020,C15,2000,249.2
EU27_2020,C15,2001,235.5
EU27_2020,C15,2002,215.7
EU27_2020,C15,2003,200.6
EU27_2020,C15,2004,180.6
EU27_2020,C15,2005,164.1
EU27_2020,C15,2006,159
EU27_2020,C15,2007,149.7
EU27_2020,C15,2008,137.1
EU27_2020,C15,2009,116.9
EU27_2020,C15,2010,119.6
EU27_2020,C15,2011,125.3
EU27_2020,C15,2012,119.6
EU27_2020,C15,2013,119.9
EU27_2020,C15,2014,120.6
EU27_2020,C15,2015,115.2
EU27_2020,C15,2016,113.3
EU27_2020,C15,2017,117
EU27_2020,C15,2018,117.4
EU27_2020,C15,2019,117.3
EU27_2020,C15,2020,87.4
EU27_2020,C15,2021,100
EU27_2020,C15,2022,109.7
EU27_2020,C15,2023,103.2
EU27_2020,C15,2024,92
EU27_2020,C15,2025,86.2
EU27_2020,C16,1953,NA
EU27_2020,C16,1954,NA
EU27_2020,C16,1955,NA
EU27_2020,C16,1956,NA
EU27_2020,C16,1957,NA
EU27_2020,C16,1958,NA
EU27_2020,C16,1959,NA
EU27_2020,C16,1960,NA
EU27_2020,C16,1961,NA
EU27_2020,C16,1962,NA
EU27_2020,C16,1963,NA
EU27_2020,C16,1964,NA
EU27_2020,C16,1965,NA
EU27_2020,C16,1966,NA
EU27_2020,C16,1967,NA
EU27_2020,C16,1968,NA
EU27_2020,C16,1969,NA
EU27_2020,C16,1970,NA
EU27_2020,C16,1971,NA
EU27_2020,C16,1972,NA
EU27_2020,C16,1973,NA
EU27_2020,C16,1974,NA
EU27_2020,C16,1975,NA
EU27_2020,C16,1976,NA
EU27_2020,C16,1977,NA
EU27_2020,C16,1978,NA
EU27_2020,C16,1979,NA
EU27_2020,C16,1980,NA
EU27_2020,C16,1981,NA
EU27_2020,C16,1982,NA
EU27_2020,C16,1983,NA
EU27_2020,C16,1984,NA
EU27_2020,C16,1985,NA
EU27_2020,C16,1986,NA
EU27_2020,C16,1987,NA
EU27_2020,C16,1988,NA
EU27_2020,C16,1989,NA
EU27_2020,C16,1990,NA
EU27_2020,C16,1991,NA
EU27_2020,C16,1992,NA
EU27_2020,C16,1993,NA
EU27_2020,C16,1994,NA
EU27_2020,C16,1995,NA
EU27_2020,C16,1996,87.2
EU27_2020,C16,1997,91
EU27_2020,C16,1998,94.6
EU27_2020,C16,1999,99.1
EU27_2020,C16,2000,104.2
EU27_2020,C16,2001,99.9
EU27_2020,C16,2002,100.2
EU27_2020,C16,2003,102.4
EU27_2020,C16,2004,105.8
EU27_2020,C16,2005,106.6
EU27_2020,C16,2006,111.6
EU27_2020,C16,2007,112.8
EU27_2020,C16,2008,102.7
EU27_2020,C16,2009,87.1
EU27_2020,C16,2010,89.6
EU27_2020,C16,2011,93.1
EU27_2020,C16,2012,88.5
EU27_2020,C16,2013,87.3
EU27_2020,C16,2014,87.2
EU27_2020,C16,2015,88.2
EU27_2020,C16,2016,89.9
EU27_2020,C16,2017,93.9
EU27_2020,C16,2018,95.1
EU27_2020,C16,2019,93.7
EU27_2020,C16,2020,92.5
EU27_2020,C16,2021,100
EU27_2020,C16,2022,98.3
EU27_2020,C16,2023,88.1
EU27_2020,C16,2024,85.9
EU27_2020,C16,2025,86.4
EU27_2020,C17,1953,NA
EU27_2020,C17,1954,NA
EU27_2020,C17,1955,NA
EU27_2020,C17,1956,NA
EU27_2020,C17,1957,NA
EU27_2020,C17,1958,NA
EU27_2020,C17,1959,NA
EU27_2020,C17,1960,NA
EU27_2020,C17,1961,NA
EU27_2020,C17,1962,NA
EU27_2020,C17,1963,NA
EU27_2020,C17,1964,NA
EU27_2020,C17,1965,NA
EU27_2020,C17,1966,NA
EU27_2020,C17,1967,NA
EU27_2020,C17,1968,NA
EU27_2020,C17,1969,NA
EU27_2020,C17,1970,NA
EU27_2020,C17,1971,NA
EU27_2020,C17,1972,NA
EU27_2020,C17,1973,NA
EU27_2020,C17,1974,NA
EU27_2020,C17,1975,NA
EU27_2020,C17,1976,NA
EU27_2020,C17,1977,NA
EU27_2020,C17,1978,NA
EU27_2020,C17,1979,NA
EU27_2020,C17,1980,NA
EU27_2020,C17,1981,NA
EU27_2020,C17,1982,NA
EU27_2020,C17,1983,NA
EU27_2020,C17,1984,NA
EU27_2020,C17,1985,NA
EU27_2020,C17,1986,NA
EU27_2020,C17,1987,NA
EU27_2020,C17,1988,NA
EU27_2020,C17,1989,NA
EU27_2020,C17,1990,NA
EU27_2020,C17,1991,NA
EU27_2020,C17,1992,NA
EU27_2020,C17,1993,NA
EU27_2020,C17,1994,NA
EU27_2020,C17,1995,81.4
EU27_2020,C17,1996,80
EU27_2020,C17,1997,85
EU27_2020,C17,1998,86
EU27_2020,C17,1999,88.4
EU27_2020,C17,2000,90.9
EU27_2020,C17,2001,89.3
EU27_2020,C17,2002,92.4
EU27_2020,C17,2003,93.8
EU27_2020,C17,2004,96.9
EU27_2020,C17,2005,96.7
EU27_2020,C17,2006,100.6
EU27_2020,C17,2007,103.2
EU27_2020,C17,2008,99.8
EU27_2020,C17,2009,90.9
EU27_2020,C17,2010,96.8
EU27_2020,C17,2011,96.6
EU27_2020,C17,2012,94.8
EU27_2020,C17,2013,94.3
EU27_2020,C17,2014,94.7
EU27_2020,C17,2015,96.1
EU27_2020,C17,2016,96.5
EU27_2020,C17,2017,98.6
EU27_2020,C17,2018,99.4
EU27_2020,C17,2019,97.8
EU27_2020,C17,2020,94.3
EU27_2020,C17,2021,100
EU27_2020,C17,2022,99.1
EU27_2020,C17,2023,89.4
EU27_2020,C17,2024,92.1
EU27_2020,C17,2025,91.5
EU27_2020,C18,1953,NA
EU27_2020,C18,1954,NA
EU27_2020,C18,1955,NA
EU27_2020,C18,1956,NA
EU27_2020,C18,1957,NA
EU27_2020,C18,1958,NA
EU27_2020,C18,1959,NA
EU27_2020,C18,1960,NA
EU27_2020,C18,1961,NA
EU27_2020,C18,1962,NA
EU27_2020,C18,1963,NA
EU27_2020,C18,1964,NA
EU27_2020,C18,1965,NA
EU27_2020,C18,1966,NA
EU27_2020,C18,1967,NA
