"Provincia","Comune","Cognome","Nome","Lista","Voti"
"COSENZA","FRANCAVILLA MARITTIMA","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",3
"COSENZA","FRANCAVILLA MARITTIMA","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","FRANCAVILLA MARITTIMA","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",104
"COSENZA","FRANCAVILLA MARITTIMA","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",96
"COSENZA","FRANCAVILLA MARITTIMA","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",71
"COSENZA","FRANCAVILLA MARITTIMA","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",35
"COSENZA","FRANCAVILLA MARITTIMA","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",30
"COSENZA","FRANCAVILLA MARITTIMA","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",22
"COSENZA","FRANCAVILLA MARITTIMA","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",14
"COSENZA","FRASCINETO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",133
"COSENZA","FRASCINETO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",133
"COSENZA","FRASCINETO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",110
"COSENZA","FRASCINETO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",30
"COSENZA","FRASCINETO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",20
"COSENZA","FRASCINETO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",9
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","FORZA ITALIA",199
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",74
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",46
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","NOI MODERATI",37
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",29
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","FORZA AZZURRI",27
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",3
"COSENZA","FRASCINETO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",2
"COSENZA","FRASCINETO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",6
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","FORZA ITALIA",556
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",526
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",380
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","NOI MODERATI",361
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",339
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","FORZA AZZURRI",28
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",20
"COSENZA","FUSCALDO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",5
"COSENZA","FUSCALDO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",262
"COSENZA","FUSCALDO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",225
"COSENZA","FUSCALDO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",193
"COSENZA","FUSCALDO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",192
"COSENZA","FUSCALDO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",177
"COSENZA","FUSCALDO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",50
"COSENZA","FUSCALDO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",20
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",120
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","FORZA ITALIA",113
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",113
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",39
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","NOI MODERATI",7
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","FORZA AZZURRI",6
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",0
"COSENZA","GRIMALDI","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","GRIMALDI","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",95
"COSENZA","GRIMALDI","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",81
"COSENZA","GRIMALDI","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",79
"COSENZA","GRIMALDI","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",50
"COSENZA","GRIMALDI","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",39
"COSENZA","GRIMALDI","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",23
"COSENZA","GRIMALDI","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",1
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",210
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","FORZA ITALIA",171
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",89
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",25
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",10
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","FORZA AZZURRI",5
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","NOI MODERATI",3
"COSENZA","GRISOLIA","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",2
"COSENZA","GRISOLIA","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",102
"COSENZA","GRISOLIA","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",85
"COSENZA","GRISOLIA","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",36
"COSENZA","GRISOLIA","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",25
"COSENZA","GRISOLIA","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",23
"COSENZA","GRISOLIA","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",8
"COSENZA","GRISOLIA","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",2
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","FORZA ITALIA",184
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",108
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",81
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",71
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","NOI MODERATI",21
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","FORZA AZZURRI",12
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",3
"COSENZA","GUARDIA PIEMONTESE","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","GUARDIA PIEMONTESE","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",72
"COSENZA","GUARDIA PIEMONTESE","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",67
"COSENZA","GUARDIA PIEMONTESE","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",43
"COSENZA","GUARDIA PIEMONTESE","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",18
"COSENZA","GUARDIA PIEMONTESE","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",17
"COSENZA","GUARDIA PIEMONTESE","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",14
"COSENZA","GUARDIA PIEMONTESE","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",9
"COSENZA","LAGO","OCCHIUTO","ROBERTO","FORZA ITALIA",319
"COSENZA","LAGO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",191
"COSENZA","LAGO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",139
"COSENZA","LAGO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",35
"COSENZA","LAGO","OCCHIUTO","ROBERTO","NOI MODERATI",20
"COSENZA","LAGO","OCCHIUTO","ROBERTO","FORZA AZZURRI",19
"COSENZA","LAGO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",2
"COSENZA","LAGO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",1
"COSENZA","LAGO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",171
"COSENZA","LAGO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",88
"COSENZA","LAGO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",69
"COSENZA","LAGO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",64
"COSENZA","LAGO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",24
"COSENZA","LAGO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",4
"COSENZA","LAGO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",6
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","FORZA ITALIA",350
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",64
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",34
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",28
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","NOI MODERATI",12
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","FORZA AZZURRI",10
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",6
"COSENZA","LAINO BORGO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","LAINO BORGO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",107
"COSENZA","LAINO BORGO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",102
"COSENZA","LAINO BORGO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",42
"COSENZA","LAINO BORGO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",24
"COSENZA","LAINO BORGO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",13
"COSENZA","LAINO BORGO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",9
"COSENZA","LAINO BORGO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",6
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","FORZA ITALIA",169
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",35
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",23
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",10
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",10
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","FORZA AZZURRI",3
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","NOI MODERATI",2
"COSENZA","LAINO CASTELLO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",1
"COSENZA","LAINO CASTELLO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",32
"COSENZA","LAINO CASTELLO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",27
"COSENZA","LAINO CASTELLO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",20
"COSENZA","LAINO CASTELLO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",15
"COSENZA","LAINO CASTELLO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",6
"COSENZA","LAINO CASTELLO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",4
"COSENZA","LAINO CASTELLO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",2
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","FORZA ITALIA",101
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",56
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",55
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",25
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","NOI MODERATI",7
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",2
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","FORZA AZZURRI",1
"COSENZA","LAPPANO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","LAPPANO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",81
"COSENZA","LAPPANO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",30
"COSENZA","LAPPANO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",28
"COSENZA","LAPPANO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",26
"COSENZA","LAPPANO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",20
"COSENZA","LAPPANO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",7
"COSENZA","LAPPANO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",3
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","FORZA ITALIA",904
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",135
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",100
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",69
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","NOI MODERATI",18
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",8
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","FORZA AZZURRI",7
"COSENZA","LATTARICO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","LATTARICO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",163
"COSENZA","LATTARICO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",131
"COSENZA","LATTARICO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",103
"COSENZA","LATTARICO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",70
"COSENZA","LATTARICO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",67
"COSENZA","LATTARICO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",33
"COSENZA","LATTARICO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",18
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","FORZA ITALIA",188
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",158
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",87
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",40
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","NOI MODERATI",32
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","FORZA AZZURRI",20
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",3
"COSENZA","LONGOBARDI","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",2
"COSENZA","LONGOBARDI","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",181
"COSENZA","LONGOBARDI","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",74
"COSENZA","LONGOBARDI","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",73
"COSENZA","LONGOBARDI","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",34
"COSENZA","LONGOBARDI","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",14
"COSENZA","LONGOBARDI","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",11
"COSENZA","LONGOBARDI","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",8
"COSENZA","LONGOBUCCO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",271
"COSENZA","LONGOBUCCO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",219
"COSENZA","LONGOBUCCO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",82
"COSENZA","LONGOBUCCO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",79
"COSENZA","LONGOBUCCO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",36
"COSENZA","LONGOBUCCO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",30
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","FORZA ITALIA",332
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",56
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",47
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",43
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","NOI MODERATI",8
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",6
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","FORZA AZZURRI",2
"COSENZA","LONGOBUCCO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","LONGOBUCCO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",2
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","FORZA ITALIA",481
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","FORZA AZZURRI",235
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",78
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",18
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","NOI MODERATI",17
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",14
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",5
"COSENZA","LUNGRO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","LUNGRO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",101
"COSENZA","LUNGRO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",84
"COSENZA","LUNGRO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",70
"COSENZA","LUNGRO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",44
"COSENZA","LUNGRO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",16
"COSENZA","LUNGRO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",8
"COSENZA","LUNGRO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",3
"COSENZA","LUZZI","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",1209
"COSENZA","LUZZI","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",709
"COSENZA","LUZZI","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",223
"COSENZA","LUZZI","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",212
"COSENZA","LUZZI","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",161
"COSENZA","LUZZI","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",27
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","FORZA ITALIA",889
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",319
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",259
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",214
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","NOI MODERATI",74
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","FORZA AZZURRI",23
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",21
"COSENZA","LUZZI","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",2
"COSENZA","LUZZI","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",27
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","FORZA ITALIA",143
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",94
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",75
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","NOI MODERATI",50
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",35
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",2
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","FORZA AZZURRI",1
"COSENZA","MAIERA'","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","MAIERA'","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",30
"COSENZA","MAIERA'","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",26
"COSENZA","MAIERA'","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",24
"COSENZA","MAIERA'","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",21
"COSENZA","MAIERA'","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",11
"COSENZA","MAIERA'","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",6
"COSENZA","MAIERA'","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",3
"COSENZA","MALITO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",134
"COSENZA","MALITO","OCCHIUTO","ROBERTO","FORZA ITALIA",56
"COSENZA","MALITO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",30
"COSENZA","MALITO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",11
"COSENZA","MALITO","OCCHIUTO","ROBERTO","NOI MODERATI",7
"COSENZA","MALITO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",0
"COSENZA","MALITO","OCCHIUTO","ROBERTO","FORZA AZZURRI",0
"COSENZA","MALITO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",0
"COSENZA","MALITO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",43
"COSENZA","MALITO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",24
"COSENZA","MALITO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",24
"COSENZA","MALITO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",17
"COSENZA","MALITO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",17
"COSENZA","MALITO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",11
"COSENZA","MALITO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",2
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","FORZA ITALIA",142
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","FRATELLI D'ITALIA - GIORGIA MELONI",135
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","OCCHIUTO PRESIDENTE",58
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","LEGA PER SALVINI CALABRIA",51
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","NOI MODERATI",9
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","SUD CHIAMA NORD - PER LE AUTONOMIE - PARTITO ANIMALISTA",6
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","DEMOCRAZIA CRISTIANA UNIONE DI CENTRO",5
"COSENZA","MALVITO","OCCHIUTO","ROBERTO","FORZA AZZURRI",5
"COSENZA","MALVITO","TRIDICO","PASQUALE","PARTITO DEMOCRATICO",92
"COSENZA","MALVITO","TRIDICO","PASQUALE","CASA RIFORMISTA - PER LA CALABRIA - ITALIA VIVA",79
"COSENZA","MALVITO","TRIDICO","PASQUALE","ALLEANZA VERDI E SINISTRA",52
"COSENZA","MALVITO","TRIDICO","PASQUALE","MOVIMENTO 5 STELLE 2050",46
"COSENZA","MALVITO","TRIDICO","PASQUALE","TRIDICO PRESIDENTE",43
"COSENZA","MALVITO","TRIDICO","PASQUALE","DEMOCRATICI PROGRESSISTI",30
"COSENZA","MALVITO","TOSCANO","FRANCESCO","DEMOCRAZIA SOVRANA POPOLARE",2
